Date,AAPL,AMZN,GLD,MC.PA,MSFT,NESN.SW,NFLX,SONY,TSLA,TTE.PA
2018-06-01,-0.005598320990755301,0.043065192317739864,-0.03614944763120931,-0.03989222832557071,0.001996965619132318,0.03388005483336376,0.11328218789163436,0.088553742783823,0.20447436127385,0.0030736423766508647
2018-07-01,0.02798310033835194,0.04567600755093726,-0.022418909632539674,0.04786116607937574,0.07575338627529571,0.04941469618871497,-0.13790466775355437,0.05384327903047015,-0.1306604479146567,0.08254996381625412
2018-08-01,0.19622717216755858,0.13236448128539746,-0.021381117106768266,0.011042189385423562,0.05891759013335918,0.008426387487793008,0.08958372263142556,0.05201766424650267,0.01180654210235188,-0.03562489529197732
2018-09-01,-0.004825093473338926,-0.004824306834253944,-0.006607347245927042,0.008108740509515044,0.022079029325449806,0.0054067354118800814,0.017542336155449645,0.06721810225080538,-0.12229000204006513,0.03656976846373694
2018-10-01,-0.030477598104887926,-0.20219175018307878,0.02119545356837582,-0.11753141175600079,-0.06610120315690238,0.04033256642470495,-0.1933819541655124,-0.10551614799818576,0.2740114899082402,-0.058634842700681755
2018-11-01,-0.18404428813442253,0.05767175245241973,0.003386881324189961,-0.06045359971890685,0.03819856922388887,0.00023467442487801193,-0.05185892546961457,-0.024200871893004128,0.03901336950578149,-0.053791307823981005
2018-12-01,-0.11361689025763044,-0.11134970006404432,0.04942010593064916,0.022371849027284618,-0.08009014073306886,-0.06271995565535615,-0.06455108048533698,-0.08595234193830559,-0.05044512057144701,-0.060713927576824034
2019-01-01,0.055154299249933425,0.14431709005232074,0.028865979381443196,0.0916936852475494,0.0281578291862441,0.08320802277254669,0.26840020229325057,0.038110991244719505,-0.07746391633639815,0.05283779804633171
2019-02-01,0.04031469082681105,-0.04590598487961817,-0.006092201492829408,0.07953547173417541,0.07277588225388865,0.04534939276830707,0.05478646740950821,-0.04249809782180136,0.04188646728344558,0.04189293342311551
2019-03-01,0.10173066716287793,0.08593570731353273,-0.01596899557748621,0.085761504002702,0.057249822545070383,0.05112882549259301,-0.004300562340257552,-0.11981650408669353,-0.1251093857440413,-0.009402103774060588
2019-04-01,0.05643578116615444,0.08185874546916994,-0.006638842503124187,0.0645014061967717,0.10734274929360943,0.03232252495129306,0.03920806298829804,0.1975929430091401,-0.14710923820280408,0.012906772030297553
2019-05-01,-0.1275724232288843,-0.07861319674779288,0.017574298155486723,-0.018754494204811678,-0.05298630935969939,0.0420223958872572,-0.07356835096449432,-0.04705146109832403,-0.22426582233190806,-0.05863331235789759
2019-06-01,0.13487260609194074,0.06679174655008091,0.08002914919848991,0.10543414570827081,0.08712720653657802,0.015168182008003184,0.07003027821576446,0.0914582174671108,0.20684812952665022,0.05649640870038897
2019-07-01,0.07639450514183088,-0.014179183493694736,7.514839229982861e-05,0.00267144154109511,0.017244093165208918,0.04591341452837727,-0.12068492989927482,0.08532167293870496,0.08122252974300093,-0.03262767799536315
2019-08-01,-0.020183829895028427,-0.048473822697145064,0.0791231345612986,-0.03437248229404388,0.011667579177671472,0.05014184874450933,-0.09052911253339291,0.0008793594718097264,-0.06622236595163389,-0.03497383455690628
2019-09-01,0.07703803430204537,-0.022732743159706414,-0.0339478600543478,0.0062087104150228,0.011844694459811622,-0.0245045431357368,-0.0889532210979056,0.03900896165574097,0.0676388894701141,0.05496787797597347
2019-10-01,0.11068457349118743,0.023474701269111886,0.02563546974700759,0.048951055546333944,0.031216611485876067,-0.027336538303203373,0.07394814124016147,0.03194623314574563,0.3074272210164204,-0.0017569803781926074
2019-11-01,0.07432876557651391,0.013587301227403925,-0.03208588289288572,0.06483658167948958,0.0558697376754409,-0.013292806715405003,0.09481230490423065,0.043563940861011785,0.047694647129001844,0.010713766529651947
2019-12-01,0.10208267916829805,0.026121694264473083,0.03655877893383952,0.016940794737092313,0.045293817049443685,0.008275713472463808,0.02831624138962341,0.07120351319172658,0.2678971533628465,0.03274586324372364
2020-01-01,0.054009886885426184,0.0870638027865227,0.04499655849690343,-0.04030108387538178,0.0794546609170177,0.015269980728808807,0.06650803630617697,0.032058793904062854,0.5551598573434691,-0.10274416429903432
2020-02-01,-0.11679765996086222,-0.06221372013363058,-0.006361728631845698,-0.061851853550145774,-0.04828757078878054,-0.07078400538609053,0.06937323844251919,-0.1137076439525514,0.02677646887053875,-0.11905138420936012
2020-03-01,-0.06755372513216817,0.035020571318223226,-0.002224031676743232,-0.08736666011898342,-0.023882643295760175,0.006069795816534551,0.017532432627999084,-0.0485527328787686,-0.2155570713684315,-0.07790510596937195
2020-04-01,0.15537400339296914,0.2689001176660717,0.07261060302877431,0.04136520735755567,0.13632611914566461,0.024635561690391272,0.11810922672173652,0.08977763531952254,0.492137319488021,-0.0517783475848993
2020-05-01,0.08216456686535367,-0.012784941240091774,0.02588161543682088,0.06398034685087328,0.02254348666964545,0.0457310910176445,-0.000285841072363735,0.007937707892349488,0.06793886833783369,0.02359224622167
2020-06-01,0.15049192272576128,0.12956672853391127,0.02737702630176453,0.041333439733695077,0.11365244392141349,0.008472972414821367,0.08412555882638961,0.06747990056026709,0.2931856328270819,0.010408672862947776
2020-07-01,0.16513190033563263,0.1471136218500213,0.10790463097013703,-0.06081953629551562,0.007370540854730656,0.03207944489592318,0.07436706114992031,0.1277303798621483,0.3250108843981532,-0.060557486511714
2020-08-01,0.21437981217478685,0.09046103369298208,-0.0032356731296194763,0.07796675161288391,0.10009264400638074,0.004255154244899195,0.08321061922817141,0.008722320290179386,0.7414521252787116,0.05750781221899959
2020-09-01,-0.10090814380009072,-0.08757859185260553,-0.0417140433776253,0.0168024598485641,-0.06514224075248432,0.007184997292924766,-0.05576332914520554,-0.024033390075373307,-0.13908741409927106,-0.11782470755128394
2020-10-01,-0.06001196441320589,-0.03575408533520552,-0.0051942084141127776,0.007260867138654703,-0.03736991330459705,-0.05706959643224263,-0.04857702777528139,0.09341494958692786,-0.09549891131606025,-0.09517890266147078
2020-11-01,0.09360647649997089,0.043439868865324804,-0.05408625961608993,0.20034804387281957,0.05729238719360974,-0.018622677377377994,0.03144571281169428,0.11510886445530288,0.4627358021475634,0.3874909363018386
2020-12-01,0.11649656425637378,0.028058383014484267,0.07013861264675048,0.05798296355117527,0.041726013757029,0.03044085350607051,0.10195643362263462,0.08371719127047106,0.24325228028976542,-0.014654638841108958
2021-01-01,-0.005501682009738884,-0.01557601223652838,-0.03223816988295236,-0.020606029487390654,0.042891944235064816,-0.040475735122530665,-0.015423657273945901,-0.05331344014047912,0.12450585757436827,-0.011473118252920966
2021-02-01,-0.08108516910173003,-0.03532841376742368,-0.06256881416817583,0.05358218979470286,0.0018108393509292942,-0.05037995297971021,0.012133960587216386,0.10552695939246992,-0.14874045049393914,0.120681045309599
2021-03-01,0.008845019611926519,0.00037178414851712915,-0.011433105943016053,0.08209512718219858,0.01692473590714294,0.10884196418771497,-0.031901234274240076,0.0018904229102174597,-0.011206569460841198,0.03648193590142612
2021-04-01,0.07621772340491484,0.12066273709568343,0.035633887903232075,0.10227076431155724,0.0696016592091746,0.033605618339869636,-0.015699885718497786,-0.05273053677616968,0.06214724771921731,-0.05866011857825393
2021-05-01,-0.052107143457805316,-0.07047025525869377,0.07678377966625938,0.04790857881494426,-0.009913524446448996,0.04310517112690526,-0.02076074336486211,-0.0054912388396071155,-0.11871335524117277,0.029327804258407753
2021-06-01,0.10097611534669726,0.06735498737093981,-0.07147662098325525,0.01426375051478268,0.087494407962742,0.04083110547439617,0.0505161195072068,-0.0239935285734153,0.08713734718910104,0.006595350799476929
2021-07-01,0.06498294470298283,-0.032722282722282725,0.025297363508325565,0.019053326087823175,0.051715987875226466,-0.0036452325455795798,-0.020143488257281073,0.07282445744929467,0.01103427987887895,-0.022013091264726947
2021-08-01,0.040929255776295914,0.043034169499993835,-0.0007655451490135023,-0.06989167000698193,0.05956286287649304,0.008188232984462918,0.09973527738900967,-0.008053698950013066,0.07060538379906944,0.017574956355742133
2021-09-01,-0.06664038245182236,-0.05351810876292584,-0.03223525924924131,-0.010689094375131436,-0.06433100401197767,-0.026265851158328135,0.07229574959382679,0.06881895580790087,0.05404233150359361,0.10684165165669035
2021-10-01,0.058657190653184754,0.02660245759664326,0.014797178527087285,0.09208188946321383,0.17629079207367937,0.07204971941265725,0.13102529379150107,0.04951632393459171,0.436529595729082,0.0678545063051903
2021-11-01,0.10347138247708809,0.039923701306487036,-0.006900653696985448,0.013880724295631808,-0.0031057000362730847,-0.02334051177876273,-0.07012785433648494,0.05233608534583034,0.02761218887377903,-0.06363816209935669
